symbol,release_date,release_time,side,period
SJR,2018-01-11,pre,short,OOS
SJR,2018-04-12,pre,long,OOS
SJR,2019-01-14,pre,long,OOS
SKT,2017-05-01,post,short,OOS
SKT,2018-05-01,post,short,OOS
SKT,2019-02-13,post,short,OOS
SKX,2013-07-24,post,long,IS
SKX,2013-10-23,post,short,IS
SKX,2014-02-12,post,long,IS
SKX,2014-04-22,post,long,IS
SKX,2014-07-23,post,long,IS
SKX,2015-04-22,post,long,IS
SKX,2015-07-29,post,long,IS
SKX,2016-04-21,post,long,IS
SKX,2016-07-21,post,short,IS
SKX,2016-10-20,post,short,IS
SKX,2017-10-19,post,long,OOS
SKX,2018-02-08,post,long,OOS
SKX,2018-07-19,post,short,OOS
SKX,2018-10-18,post,long,OOS
SKX,2019-02-07,post,long,OOS
SKX,2019-07-18,post,long,OOS
SKX,2021-04-22,post,long,OOS
SKY,2021-02-01,post,long,OOS
SKYW,2017-04-27,post,long,OOS
SKYW,2017-10-25,post,long,OOS
SKYW,2018-04-26,post,long,OOS
SKYW,2018-10-30,post,long,OOS
SKYW,2019-01-31,post,long,OOS
SKYW,2019-04-25,post,long,OOS
SLAB,2014-01-29,pre,long,IS
SLAB,2014-10-23,pre,long,IS
SLAB,2016-02-03,pre,long,IS
SLAB,2017-02-01,pre,long,OOS
SLAB,2017-07-26,pre,long,OOS
SLAB,2018-10-24,pre,long,OOS
SLAB,2019-01-30,pre,short,OOS
SLAB,2019-04-24,pre,long,OOS
SLB,2013-04-19,pre,long,IS
SLB,2013-07-19,pre,long,IS
SLB,2013-10-18,pre,long,IS
SLB,2014-10-16,post,long,IS
SLB,2015-04-16,post,long,IS
SLB,2016-01-21,post,long,IS
SLB,2016-04-21,post,short,IS
SLB,2018-07-20,pre,long,OOS
SLCA,2013-07-31,post,short,IS
SLCA,2014-04-29,post,long,IS
SLCA,2015-04-28,post,short,IS
SLCA,2016-02-23,post,short,IS
SLCA,2017-11-06,post,long,OOS
SLCA,2018-02-21,pre,short,OOS
SLCA,2018-04-24,pre,long,OOS
SLCA,2018-10-23,pre,short,OOS
SLCA,2019-05-01,pre,long,OOS
SLCA,2019-07-30,pre,long,OOS
SLF,2015-02-11,post,short,IS
SLF,2015-05-05,post,long,IS
SLF,2015-08-05,post,long,IS
SLF,2016-11-09,post,long,IS
SLF,2017-05-09,post,short,OOS
SLF,2017-08-09,post,long,OOS
SLF,2017-11-08,post,long,OOS
SLF,2019-05-08,post,short,OOS
SLG,2017-10-18,post,short,OOS
SLGN,2014-01-28,post,short,IS
SLGN,2016-04-27,pre,long,IS
SLGN,2017-04-26,pre,long,OOS
SLGN,2018-04-25,pre,long,OOS
SLGN,2019-01-29,post,long,OOS
SLM,2013-07-17,post,long,IS
SLM,2014-01-16,post,short,IS
SLM,2014-04-16,post,short,IS
SLM,2015-01-21,post,short,IS
SLM,2015-04-22,post,long,IS
SLM,2016-04-20,post,long,IS
SLM,2017-04-19,post,long,OOS
SLM,2018-04-23,post,long,OOS
SLM,2019-01-23,post,long,OOS
SLP,2020-07-09,post,long,OOS
SM,2012-10-31,post,long,IS
SM,2013-02-20,post,long,IS
SM,2013-07-30,post,long,IS
SM,2013-10-29,post,long,IS
SM,2014-02-18,post,short,IS
SM,2015-07-28,post,long,IS
SM,2019-02-20,post,short,OOS
SMAR,2019-03-19,post,long,OOS
SMCI,2014-10-21,post,long,IS
SMG,2013-02-06,pre,long,IS
SMG,2014-08-05,pre,long,IS
SMG,2015-08-04,pre,long,IS
SMG,2015-11-03,pre,long,IS
SMG,2016-08-03,pre,long,IS
SMG,2017-01-31,pre,long,OOS
SMG,2017-05-02,pre,short,OOS
SMG,2017-08-01,pre,long,OOS
SMG,2018-01-30,pre,short,OOS
SMG,2019-05-01,pre,long,OOS
SMG,2019-07-31,pre,long,OOS
SMTC,2013-03-06,post,long,IS
SMTC,2013-11-18,post,long,IS
SMTC,2014-08-20,post,long,IS
SMTC,2016-11-30,post,long,IS
SMTC,2017-03-08,post,long,OOS
SMTC,2018-03-14,post,long,OOS
SMTC,2018-08-29,post,long,OOS
SNA,2012-10-18,pre,long,IS
SNA,2014-02-06,pre,long,IS
SNA,2014-07-17,pre,long,IS
SNA,2015-02-05,pre,long,IS
SNA,2017-10-19,pre,long,OOS
SNA,2018-04-19,pre,long,OOS
SNA,2018-07-19,pre,long,OOS
SNA,2019-04-18,pre,long,OOS
SNAP,2017-08-10,post,short,OOS
SNAP,2018-02-06,post,long,OOS
SNAP,2019-02-05,post,long,OOS
SNAP,2019-07-23,post,long,OOS
SNAP,2021-04-22,post,long,OOS
SNBR,2018-04-18,post,short,OOS
SNBR,2019-02-13,post,long,OOS
SNBR,2019-07-25,post,long,OOS
SNCR,2014-02-05,post,long,IS
SNCR,2014-10-28,pre,long,IS
SNCR,2015-02-05,pre,long,IS
SNCR,2016-08-03,post,long,IS
SNCR,2016-11-07,post,long,IS
SNCR,2017-02-08,post,short,OOS
SNDR,2017-05-11,pre,long,OOS
SNE,2017-10-31,pre,long,OOS
SNE,2018-02-02,pre,long,OOS
SNE,2018-07-31,pre,long,OOS
SNE,2018-10-30,pre,long,OOS
SNPS,2013-02-20,post,long,IS
SNPS,2013-05-22,post,long,IS
SNPS,2014-12-03,post,long,IS
SNPS,2015-02-18,post,long,IS
SNPS,2016-02-17,post,long,IS
SNPS,2016-05-18,post,long,IS
SNPS,2016-08-17,post,long,IS
SNPS,2017-02-15,post,long,OOS
SNPS,2017-05-17,post,long,OOS
SNPS,2017-11-29,post,long,OOS
SNPS,2018-02-21,post,long,OOS
SNPS,2018-08-22,post,long,OOS
SNV,2018-01-23,pre,long,OOS
SNX,2014-09-29,post,long,IS
SNX,2015-01-12,post,long,IS
SNX,2015-03-31,post,short,IS
SNX,2016-09-26,post,long,IS
SNX,2017-09-25,post,long,OOS
SNX,2019-01-10,post,long,OOS
SNX,2019-03-27,post,long,OOS
SNX,2019-06-25,post,long,OOS
SNY,2014-04-29,pre,short,IS
SNY,2016-10-28,pre,long,IS
SNY,2018-02-07,pre,short,OOS
SNY,2018-10-31,pre,long,OOS
SNY,2019-04-26,pre,long,OOS
SO,2013-04-24,pre,short,IS
SO,2019-05-01,pre,short,OOS
SOHU,2012-11-05,pre,long,IS
SOHU,2013-04-29,pre,long,IS
SON,2013-04-18,pre,short,IS
SON,2017-02-09,pre,short,OOS
SON,2017-04-20,pre,long,OOS
SON,2017-07-20,pre,long,OOS
SON,2018-04-19,pre,long,OOS
SON,2019-07-18,pre,short,OOS
SONO,2020-02-05,post,long,OOS
SPGI,2017-02-07,pre,long,OOS
SPGI,2017-07-27,pre,long,OOS
SPGI,2017-10-26,pre,long,OOS
SPGI,2018-07-26,pre,long,OOS
SPGI,2019-05-02,pre,short,OOS
SPGI,2019-08-01,pre,long,OOS
SPLK,2013-08-29,post,long,IS
SPLK,2013-11-21,post,long,IS
SPLK,2014-08-28,post,long,IS
SPLK,2014-11-20,post,long,IS
SPLK,2015-02-26,post,long,IS
SPLK,2016-02-25,post,long,IS
SPLK,2016-11-29,post,long,IS
SPLK,2017-08-24,post,long,OOS
SPLK,2017-11-16,post,long,OOS
SPLK,2018-03-01,post,long,OOS
SPLK,2018-08-23,post,long,OOS
SPLK,2018-11-29,post,long,OOS
SPLK,2019-02-28,post,long,OOS
SPN,2015-10-28,post,short,IS
SPN,2016-10-24,post,short,IS
SPN,2017-02-21,post,long,OOS
SPOT,2019-07-31,pre,short,OOS
SPPI,2018-03-06,post,short,OOS
SPR,2013-02-12,pre,long,IS
SPR,2013-11-01,pre,long,IS
SPR,2014-02-06,pre,short,IS
SPR,2014-05-02,pre,long,IS
SPR,2014-08-01,pre,long,IS
SPR,2015-07-29,pre,long,IS
SPR,2016-02-03,pre,long,IS
SPR,2016-08-03,pre,long,IS
SPR,2016-11-01,pre,long,IS
SPR,2017-08-02,pre,long,OOS
SPR,2019-05-01,pre,long,OOS
SPSC,2018-10-25,post,long,OOS
SPSC,2019-02-12,post,long,OOS
SPSC,2019-04-25,post,long,OOS
SPWR,2015-02-24,pre,long,IS
SPWR,2015-10-28,post,long,IS
SPWR,2017-11-02,pre,long,OOS
SQ,2016-05-05,post,short,IS
SQ,2016-08-03,post,long,IS
SQ,2016-11-01,post,long,IS
SQ,2017-02-22,post,long,OOS
SQ,2017-05-03,post,long,OOS
SQ,2021-05-06,post,long,OOS
SQM,2012-11-20,post,short,IS
SQM,2013-03-05,post,short,IS
SQM,2014-03-04,post,short,IS
SQM,2019-08-21,post,short,OOS
SR,2017-02-01,pre,short,OOS
SR,2019-02-06,pre,short,OOS
SR,2019-07-30,pre,short,OOS
SRCI,2017-08-03,post,long,OOS
SRCL,2014-04-24,post,long,IS
SRCL,2015-04-23,post,short,IS
SRCL,2015-10-22,post,short,IS
SRCL,2016-04-28,post,short,IS
SRCL,2016-10-27,post,long,IS
SRCL,2017-02-15,post,long,OOS
SRCL,2017-11-08,post,short,OOS
SRCL,2018-02-21,post,short,OOS
SRCL,2019-02-28,post,long,OOS
SRCL,2019-05-02,post,short,OOS
SRCL,2019-08-01,pre,short,OOS
SRE,2013-02-26,pre,long,IS
SRE,2018-05-07,pre,short,OOS
SRE,2019-02-26,pre,long,OOS
SRPT,2017-04-27,post,long,OOS
SSD,2018-07-30,post,long,OOS
SSD,2019-02-04,post,short,OOS
SSD,2019-07-29,post,short,OOS
SSNC,2013-08-01,post,long,IS
SSNC,2016-10-27,post,long,IS
SSNC,2017-02-15,post,long,OOS
SSNC,2018-08-02,post,long,OOS
SSNC,2019-02-14,post,long,OOS
SSP,2016-05-06,pre,long,IS
SSRM,2017-08-09,post,long,OOS
SSTK,2013-11-07,post,long,IS
SSTK,2014-02-20,post,long,IS
SSTK,2014-05-08,post,short,IS
SSTK,2017-02-27,pre,short,OOS
SSTK,2018-02-22,pre,short,OOS
SSYS,2013-03-04,pre,long,IS
SSYS,2013-11-07,pre,long,IS
SSYS,2014-08-07,pre,long,IS
SSYS,2016-03-03,pre,long,IS
SSYS,2016-05-09,pre,long,IS
SSYS,2016-08-04,pre,long,IS
SSYS,2016-11-15,pre,short,IS
SSYS,2017-11-14,pre,long,OOS
ST,2013-04-23,pre,long,IS
ST,2014-02-04,pre,long,IS
ST,2017-07-25,pre,long,OOS
ST,2019-02-06,pre,short,OOS
ST,2019-07-30,pre,short,OOS
STAA,2018-10-31,post,long,OOS
STAA,2019-07-31,post,long,OOS
STAY,2016-10-25,pre,long,IS
STAY,2017-04-27,pre,long,OOS
STAY,2017-08-01,pre,short,OOS
STAY,2017-11-07,pre,short,OOS
STAY,2018-02-27,pre,long,OOS
STAY,2019-08-06,post,short,OOS
STE,2014-02-05,pre,short,IS
STE,2014-05-08,pre,long,IS
STE,2016-05-18,pre,short,IS
STE,2017-02-07,pre,short,OOS
STE,2017-08-08,pre,long,OOS
STE,2017-11-01,pre,short,OOS
STI,2013-04-19,pre,long,IS
STI,2013-07-19,pre,long,IS
STI,2014-01-17,pre,long,IS
STI,2015-01-16,pre,long,IS
STI,2015-10-16,pre,long,IS
STI,2016-04-22,pre,long,IS
STI,2019-01-18,pre,long,OOS
STLD,2014-10-20,post,long,IS
STLD,2015-01-28,post,short,IS
STLD,2017-07-19,post,short,OOS
STLD,2018-07-23,post,long,OOS
STM,2013-10-22,post,short,IS
STM,2015-07-23,pre,long,IS
STM,2017-01-26,pre,long,OOS
STM,2017-10-26,pre,long,OOS
STM,2018-01-25,pre,long,OOS
STM,2018-04-25,pre,long,OOS
STM,2018-07-25,pre,short,OOS
STM,2019-01-24,pre,long,OOS
STMP,2015-08-06,post,long,IS
STMP,2015-11-05,post,long,IS
STMP,2016-02-25,post,long,IS
STMP,2016-05-09,post,long,IS
STMP,2016-11-03,post,long,IS
STMP,2017-08-02,post,long,OOS
STMP,2018-02-21,post,long,OOS
STMP,2018-05-03,post,long,OOS
STMP,2018-08-01,post,long,OOS
STNE,2019-03-18,post,long,OOS
STNE,2021-03-11,post,short,OOS
STNG,2015-07-29,pre,long,IS
STOR,2016-05-05,pre,short,IS
STRA,2018-11-08,pre,long,OOS
STRA,2019-03-01,pre,long,OOS
STRA,2019-05-01,pre,long,OOS
STRA,2019-07-31,pre,long,OOS
STT,2013-01-18,pre,long,IS
STT,2014-01-24,pre,short,IS
STT,2016-07-27,pre,long,IS
STT,2017-07-26,pre,long,OOS
STT,2018-10-19,pre,short,OOS
STT,2019-01-18,pre,long,OOS
STWD,2017-11-08,pre,long,OOS
STWD,2019-05-08,pre,short,OOS
STX,2014-01-27,post,short,IS
STX,2015-01-26,pre,short,IS
STX,2016-01-29,pre,long,IS
STX,2017-01-24,post,long,OOS
STX,2017-07-25,pre,short,OOS
STX,2017-10-23,pre,long,OOS
STX,2019-04-30,pre,long,OOS
STZ,2013-01-09,pre,long,IS
STZ,2014-04-09,pre,long,IS
STZ,2014-07-02,pre,long,IS
STZ,2014-10-02,pre,short,IS
STZ,2015-01-08,pre,long,IS
STZ,2015-07-01,pre,long,IS
STZ,2015-10-07,pre,long,IS
STZ,2016-01-07,pre,long,IS
STZ,2016-04-06,pre,long,IS
STZ,2016-06-30,pre,long,IS
STZ,2016-10-05,pre,long,IS
STZ,2017-04-06,pre,long,OOS
STZ,2017-06-29,pre,long,OOS
STZ,2017-10-05,pre,long,OOS
STZ,2018-03-29,pre,long,OOS
STZ,2018-06-29,pre,short,OOS
STZ,2018-10-04,pre,long,OOS
STZ,2019-06-28,pre,long,OOS
SU,2014-04-28,post,long,IS
SU,2016-10-26,post,long,IS
SU,2017-02-08,post,long,OOS
SU,2017-07-26,post,short,OOS
SU,2017-10-25,post,long,OOS
SU,2019-02-05,post,short,OOS
SUI,2019-02-20,post,short,OOS
SUM,2018-08-01,pre,short,OOS
SUM,2018-11-06,pre,short,OOS
SUN,2015-08-05,post,long,IS
SUN,2019-02-20,post,short,OOS
SUPN,2015-08-04,post,long,IS
SUPN,2017-05-09,post,short,OOS
SUPN,2017-08-02,post,long,OOS
SUPN,2018-05-08,post,long,OOS
SUPN,2018-11-06,post,long,OOS
SUPN,2019-02-26,post,long,OOS
SUPN,2019-05-07,post,short,OOS
SURF,2021-03-09,pre,long,OOS
SVMK,2019-08-01,post,long,OOS
SVMK,2020-02-13,post,long,OOS
SWAV,2019-08-05,post,long,OOS
SWCH,2020-02-27,post,short,OOS
SWIR,2014-11-05,post,long,IS
SWK,2012-10-17,pre,short,IS
SWK,2014-04-24,pre,long,IS
SWK,2014-07-25,pre,long,IS
SWK,2014-10-22,pre,long,IS
SWK,2015-01-29,pre,long,IS
SWK,2015-04-23,pre,long,IS
SWK,2015-10-22,pre,long,IS
SWK,2016-04-21,pre,long,IS
SWK,2016-07-22,pre,long,IS
SWK,2016-10-27,pre,long,IS
SWK,2017-04-21,pre,long,OOS
SWK,2017-10-24,pre,long,OOS
SWK,2018-07-20,pre,long,OOS
SWK,2019-04-24,pre,long,OOS
SWK,2019-07-23,pre,long,OOS
SWKS,2013-01-30,post,long,IS
SWKS,2013-07-18,post,long,IS
SWKS,2013-10-30,post,long,IS
SWKS,2014-01-16,post,long,IS
SWKS,2014-04-22,post,long,IS
SWKS,2014-07-17,post,long,IS
SWKS,2015-04-30,post,long,IS
SWKS,2016-01-28,post,long,IS
SWKS,2017-01-19,post,long,OOS
SWKS,2018-02-05,post,long,OOS
SWN,2017-04-27,post,long,OOS
SWX,2017-08-07,post,long,OOS
SXT,2017-10-19,post,long,OOS
SXT,2019-07-19,pre,short,OOS
SYF,2015-01-23,pre,long,IS
SYF,2016-01-22,pre,long,IS
SYF,2016-10-21,pre,long,IS
SYF,2017-04-28,pre,short,OOS
SYF,2017-07-21,pre,long,OOS
SYF,2017-10-20,pre,long,OOS
SYF,2018-10-19,pre,long,OOS
SYF,2019-01-23,pre,long,OOS
SYK,2012-10-17,post,short,IS
SYK,2015-07-23,post,long,IS
SYK,2016-04-20,post,long,IS
SYK,2016-10-27,post,long,IS
SYK,2017-10-26,post,long,OOS
SYK,2019-01-29,post,long,OOS
SYK,2019-07-25,post,long,OOS
SYMC,2012-10-24,post,long,IS
SYMC,2013-07-30,post,long,IS
SYMC,2014-05-08,post,long,IS
SYMC,2014-08-06,post,long,IS
SYMC,2015-08-11,post,short,IS
SYMC,2016-02-04,post,long,IS
SYMC,2016-05-12,post,short,IS
SYMC,2016-08-04,post,long,IS
SYMC,2017-11-01,post,short,OOS
SYMC,2018-11-01,post,long,OOS
SYMC,2019-01-31,post,long,OOS
SYMC,2019-05-09,post,short,OOS
SYNA,2013-01-24,post,long,IS
SYNA,2013-04-25,post,long,IS
SYNA,2014-04-24,post,long,IS
SYNA,2014-07-31,post,long,IS
SYNA,2014-10-23,post,short,IS
SYNA,2015-01-29,post,long,IS
SYNA,2016-04-28,post,short,IS
SYNA,2016-10-27,post,short,IS
SYNA,2017-01-26,post,long,OOS
SYNA,2017-04-27,post,long,OOS
SYNA,2017-11-07,post,long,OOS
SYNA,2018-02-07,post,long,OOS
SYNH,2018-02-28,pre,long,OOS
SYNH,2019-03-18,post,long,OOS
SYNH,2019-05-09,pre,short,OOS
SYNH,2019-08-06,pre,long,OOS
SYY,2013-11-04,pre,long,IS
SYY,2016-02-01,pre,long,IS
SYY,2016-05-02,pre,long,IS
SYY,2016-08-15,pre,long,IS
SYY,2016-11-07,pre,long,IS
SYY,2017-02-06,pre,long,OOS
SYY,2018-11-05,pre,short,OOS
SYY,2019-02-04,pre,long,OOS
SYY,2019-08-12,pre,long,OOS
T,2014-07-23,post,short,IS
T,2015-07-23,post,long,IS
T,2015-10-22,post,long,IS
T,2017-07-25,post,long,OOS
T,2018-01-31,post,long,OOS
T,2018-04-25,post,short,OOS
T,2018-10-24,pre,short,OOS
T,2021-04-22,pre,long,OOS
TAL,2018-01-25,pre,long,OOS
TAL,2019-07-25,pre,short,OOS
TAP,2013-11-06,pre,long,IS
TAP,2014-08-06,pre,long,IS
TAP,2015-08-06,pre,long,IS
TAP,2017-05-03,pre,short,OOS
TAP,2018-05-02,pre,short,OOS
TAP,2018-10-31,pre,long,OOS
TAP,2019-05-01,pre,short,OOS
TAP,2019-07-31,pre,short,OOS
TAP,2019-10-30,pre,short,OOS
TAP,2020-02-12,pre,long,OOS
TAP,2020-07-30,pre,long,OOS
TAP,2021-02-11,pre,short,OOS
TCBI,2013-04-24,post,short,IS
TCBI,2014-01-22,post,short,IS
TCBI,2014-04-23,post,short,IS
TCBI,2014-10-22,post,long,IS
TCBI,2016-01-20,post,short,IS
TCBI,2017-01-25,post,long,OOS
TCBI,2017-04-19,post,short,OOS
TCBI,2017-07-19,post,long,OOS
TCBI,2018-01-24,post,long,OOS
TCBI,2018-04-18,post,long,OOS
TCBI,2018-10-17,post,short,OOS
TCBI,2019-07-17,post,short,OOS
TCF,2019-01-28,pre,long,OOS
TCO,2013-10-24,post,short,IS
TCO,2016-02-10,post,short,IS
TCO,2017-07-27,post,short,OOS
TCO,2018-07-30,post,short,OOS
TCS,2014-04-28,post,short,IS
TD,2013-12-05,pre,short,IS
TD,2014-05-22,pre,long,IS
TD,2014-12-04,pre,short,IS
TD,2017-08-31,pre,long,OOS
TD,2017-11-30,pre,short,OOS
TD,2019-02-28,pre,short,OOS
TDC,2013-05-02,post,short,IS
TDC,2013-08-01,pre,long,IS
TDC,2014-02-06,pre,long,IS
TDC,2014-08-07,pre,long,IS
TDC,2014-11-06,pre,long,IS
TDC,2015-05-07,pre,short,IS
TDC,2015-08-06,pre,short,IS
TDC,2015-11-05,pre,short,IS
TDC,2016-05-05,pre,long,IS
TDC,2017-11-02,pre,long,OOS
TDC,2018-02-08,pre,long,OOS
TDG,2012-11-15,pre,short,IS
TDG,2014-02-04,pre,long,IS
TDG,2015-01-27,pre,short,IS
TDG,2015-11-12,pre,long,IS
TDG,2016-02-09,pre,short,IS
TDG,2016-05-10,pre,long,IS
TDG,2017-02-07,pre,long,OOS
TDG,2018-02-06,pre,short,OOS
TDG,2018-08-07,pre,short,OOS
TDG,2019-02-05,pre,long,OOS
TDG,2019-08-06,pre,long,OOS
TDG,2020-02-04,pre,long,OOS
TDOC,2017-05-08,post,long,OOS
TDOC,2019-04-30,post,long,OOS
TDOC,2019-10-30,post,long,OOS
TDOC,2020-02-26,post,long,OOS
TDS,2015-07-31,pre,long,IS
TDS,2016-05-06,pre,short,IS
TDS,2016-08-05,pre,long,IS
TDS,2017-08-04,pre,short,OOS
TDS,2018-02-23,pre,long,OOS
TDS,2018-11-02,pre,long,OOS
TDS,2019-02-22,pre,short,OOS
TDW,2014-05-20,post,long,IS
TDW,2014-08-05,post,short,IS
TDW,2015-11-03,post,long,IS
TDW,2016-05-25,post,short,IS
TDY,2014-07-24,pre,long,IS
TDY,2016-08-04,pre,long,IS
TDY,2017-02-02,pre,long,OOS
TDY,2017-05-04,pre,long,OOS
TDY,2017-08-03,pre,long,OOS
TDY,2019-07-24,pre,long,OOS
TEAM,2017-04-27,post,long,OOS
TEAM,2017-10-19,post,long,OOS
TEAM,2018-07-26,post,long,OOS
TEAM,2019-01-17,post,long,OOS
TECD,2012-11-20,pre,short,IS
TECD,2013-03-04,pre,short,IS
TECD,2014-04-09,pre,long,IS
TECD,2014-05-29,pre,short,IS
TECD,2014-08-26,pre,long,IS
TECD,2015-08-20,pre,long,IS
TECD,2015-11-24,pre,short,IS
TECD,2016-05-26,pre,long,IS
TECD,2016-08-25,pre,short,IS
TECD,2016-11-22,pre,long,IS
TECD,2017-06-01,pre,long,OOS
TECD,2017-08-31,post,short,OOS
TECD,2017-11-27,post,long,OOS
TECD,2018-03-08,pre,short,OOS
TECD,2018-05-31,pre,long,OOS
TECD,2018-08-30,pre,short,OOS
TECD,2018-11-29,pre,long,OOS
TECD,2019-08-29,pre,long,OOS
TECH,2014-10-28,pre,short,IS
TECH,2015-10-28,pre,short,IS
TECH,2016-02-02,pre,long,IS
TECH,2017-02-07,pre,short,OOS
TECH,2019-04-30,pre,long,OOS
TECH,2019-08-06,pre,short,OOS
TECK,2017-04-25,pre,short,OOS
TECK,2017-10-26,pre,short,OOS
TECK,2018-02-14,pre,short,OOS
TEL,2014-01-22,pre,long,IS
TEL,2015-01-28,pre,long,IS
TEL,2015-04-22,pre,short,IS
TEL,2016-01-20,pre,long,IS
TEL,2017-01-25,pre,long,OOS
TEL,2017-04-26,pre,long,OOS
TEL,2017-07-26,pre,long,OOS
TEL,2017-11-01,pre,long,OOS
TEL,2018-01-24,pre,long,OOS
TEL,2019-04-24,pre,long,OOS
TEL,2021-04-21,pre,long,OOS
TEN,2012-10-25,pre,long,IS
TEN,2013-01-31,pre,short,IS
TEN,2015-02-02,pre,long,IS
TEN,2015-04-27,pre,short,IS
TEN,2015-07-24,pre,long,IS
TEN,2015-10-23,pre,long,IS
TEN,2016-04-26,pre,long,IS
TEN,2018-02-09,pre,long,OOS
TEN,2018-10-26,pre,long,OOS
TEN,2019-03-14,pre,short,OOS
TEN,2019-08-06,pre,long,OOS
TENB,2019-10-29,post,long,OOS
TER,2013-04-24,post,long,IS
TER,2015-04-30,post,long,IS
TER,2015-07-29,post,long,IS
TER,2016-01-27,post,long,IS
TER,2016-10-26,post,long,IS
TER,2017-01-25,post,long,OOS
TER,2017-04-26,post,long,OOS
TER,2017-10-25,post,long,OOS
TER,2018-07-24,post,long,OOS
TER,2019-01-23,post,long,OOS
TER,2019-04-23,post,long,OOS
TER,2019-07-23,post,long,OOS
TERP,2019-11-11,post,short,OOS
TEVA,2013-02-07,pre,short,IS
TEVA,2016-05-09,pre,long,IS
TEVA,2016-11-15,pre,short,IS
TEVA,2017-02-13,pre,long,OOS
TEVA,2017-08-03,pre,short,OOS
TEVA,2017-11-02,pre,short,OOS
TEVA,2018-05-03,pre,long,OOS
TEVA,2018-11-01,pre,long,OOS
TEVA,2019-02-13,pre,short,OOS
TEX,2013-10-23,post,long,IS
TEX,2014-07-23,post,short,IS
TEX,2015-04-29,post,short,IS
TEX,2016-10-31,post,short,IS
TEX,2017-02-21,post,long,OOS
TEX,2018-11-01,post,short,OOS
TEX,2019-07-29,post,short,OOS
TEX,2020-02-13,post,long,OOS
TFX,2013-10-30,pre,long,IS
TFX,2014-02-21,pre,long,IS
TFX,2014-07-30,pre,long,IS
TFX,2016-07-28,pre,long,IS
TFX,2017-11-02,pre,long,OOS
TFX,2018-11-01,pre,long,OOS
TFX,2019-05-02,pre,long,OOS
TGI,2014-01-28,post,short,IS
TGI,2014-05-07,post,long,IS
TGI,2014-10-29,post,long,IS
TGI,2015-01-28,post,short,IS
TGI,2015-05-07,post,long,IS
TGI,2016-07-28,pre,short,IS
TGI,2017-07-26,pre,short,OOS
TGI,2018-05-10,pre,short,OOS
TGNA,2018-03-01,pre,long,OOS
TGNA,2018-05-08,pre,long,OOS
TGNA,2019-03-01,pre,long,OOS
TGT,2014-02-26,pre,long,IS
TGT,2014-11-19,pre,long,IS
TGT,2015-05-20,pre,long,IS
TGT,2015-08-19,pre,long,IS
TGT,2016-11-16,pre,long,IS
TGT,2017-05-17,pre,long,OOS
TGT,2017-08-16,pre,long,OOS
TGT,2018-05-23,pre,short,OOS
TGT,2018-08-22,pre,long,OOS
TGT,2018-11-20,pre,short,OOS
TGT,2019-03-05,pre,long,OOS
TGT,2019-05-22,pre,long,OOS
TGT,2019-08-21,pre,long,OOS
THC,2013-08-06,pre,short,IS
THC,2013-11-04,post,short,IS
THC,2015-05-04,post,long,IS
THC,2016-05-02,post,long,IS
THC,2017-02-27,post,short,OOS
THC,2017-05-01,post,long,OOS
THC,2018-02-26,post,long,OOS
THC,2018-04-30,post,long,OOS
THC,2019-02-25,post,long,OOS
THG,2013-10-30,post,long,IS
THG,2014-07-31,post,long,IS
THG,2015-07-29,post,long,IS
THG,2015-10-28,post,long,IS
THG,2016-11-03,post,long,IS
THG,2017-08-02,post,long,OOS
THG,2017-11-01,post,long,OOS
THG,2018-01-31,post,long,OOS
THG,2019-05-01,post,long,OOS
THO,2012-11-26,post,short,IS
THO,2013-12-02,post,short,IS
THO,2014-06-05,post,short,IS
THO,2014-09-25,post,long,IS
THO,2014-12-01,post,short,IS
THO,2015-03-05,post,long,IS
THO,2015-06-04,post,short,IS
THO,2016-03-07,post,long,IS
THO,2016-06-06,post,long,IS
THO,2016-09-26,post,long,IS
THO,2016-11-28,post,long,IS
THO,2017-03-06,post,short,OOS
THO,2017-06-05,post,long,OOS
THO,2017-09-27,post,long,OOS
THO,2017-11-27,post,long,OOS
THO,2018-06-06,post,short,OOS
THO,2018-09-20,pre,short,OOS
THO,2018-12-06,pre,short,OOS
THO,2019-03-06,pre,short,OOS
THO,2019-06-10,pre,long,OOS
THOR,2014-02-04,post,short,IS
THOR,2014-08-06,post,short,IS
THOR,2014-11-05,post,short,IS
THOR,2015-02-10,post,long,IS
THOR,2015-05-07,post,long,IS
THRM,2014-03-05,pre,long,IS
THRM,2014-05-01,pre,long,IS
THRM,2015-07-29,post,short,IS
THRM,2015-10-29,post,long,IS
THS,2014-11-06,pre,short,IS
THS,2015-02-12,pre,short,IS
THS,2016-11-03,pre,short,IS
THS,2017-05-04,pre,short,OOS
THS,2017-11-02,pre,short,OOS
TIF,2012-11-29,pre,short,IS
TIF,2013-03-22,pre,long,IS
TIF,2013-05-28,pre,long,IS
TIF,2013-11-26,pre,long,IS
TIF,2014-05-21,pre,long,IS
TIF,2014-08-27,pre,long,IS
TIF,2015-05-27,pre,long,IS
TIF,2015-08-27,pre,short,IS
TIF,2016-08-25,pre,long,IS
TIF,2016-11-29,pre,long,IS
TIF,2017-03-17,pre,long,OOS
TIF,2017-08-24,pre,long,OOS
TIF,2018-05-23,pre,long,OOS
TIF,2018-08-28,pre,long,OOS
TIF,2019-03-22,pre,short,OOS
TIVO,2016-11-03,post,long,IS
